Is there close by Newsagent from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'newsagent' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
Where closest Taxi Rank from Boulevard Rabatau in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Boulevard_Rabatau' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'taxi' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
How many Phone Booths near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'telephone' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
Fuels near École élementaire Privee Internationale de Marseille in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'École_élementaire_Privee_Internationale_de_Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'fuel' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
Is there Post Offices near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'post_office' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many closest Shoal from Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'natural' , 'shoal' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( count ) )
closest Bicycle Shop from Traverse du Génie in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Traverse_du_Génie' ) ) ) , search ( nwr ( keyval ( 'shop' , 'bicycle' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
How many Cycle Parkings in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'bicycle_parking' ) ) , qtype ( count ) )
Where closest Farm from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'place' , 'farm' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
How many Video Shops in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'video' ) ) , qtype ( count ) )
How many Cinemas in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'cinema' ) ) , qtype ( count ) )
Where closest Grocery Shop from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'grocery' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
Where Buildings near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'historic' , 'building' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
Is there Secondary Roads in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'highway' , 'secondary_link' ) ) , qtype ( least ( topx ( 1 ) ) ) )
closest Photo Shop from La Mongrane in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'La_Mongrane' ) ) ) , search ( nwr ( keyval ( 'shop' , 'photo' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
closest Youth Center from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'youth_centre' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
How many Health Centres near Buvette in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Buvette' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'health_centre' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( count ) )
How many closest Conservation from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'landuse' , 'conservation' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( count ) )
source Vineyards near Clot Bey Daumier in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Clot_Bey_Daumier' ) ) ) , search ( nwr ( keyval ( 'landuse' , 'vineyard' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( findkey ( 'source' ) ) )
Where Footpaths in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'highway' , 'footway' ) ) , qtype ( latlong ) )
How many Theme Parks near Boulevard Henri Barnier in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Boulevard_Henri_Barnier' ) ) ) , search ( nwr ( keyval ( 'tourism' , 'theme_park' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( count ) )
How many Craters in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'natural' , 'crater' ) ) , qtype ( count ) )
payment credit cards Phone Booths near Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'telephone' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( findkey ( 'payment:credit_cards' ) ) )
Where Chapel in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'building' , 'chapel' ) ) , qtype ( latlong ) )
Where Subway Stations in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'railway' , 'subway' ) ) , qtype ( latlong ) )
Is there Faculty Buildings near Vallon de l'Oriol in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Vallon_de_l'Oriol' ) ) ) , search ( nwr ( keyval ( 'building' , 'faculty' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there close by Spring from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'natural' , 'spring' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many Moorings in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'waterway' , 'mooring' ) ) , qtype ( count ) )
How many Subdivisions near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'place' , 'subdivision' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
Where closest Car Parts from Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'car_parts' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( latlong ) )
Where Telephones in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'telephone' ) ) , qtype ( latlong ) )
Pre-Schools near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'preschool' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
closest Wreck from Rue du Panorama in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Rue_du_Panorama' ) ) ) , search ( nwr ( keyval ( 'historic' , 'wreck' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
Trunk Roads near Le Panier in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Le_Panier' ) ) ) , search ( nwr ( keyval ( 'highway' , 'trunk_link' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
place Municipality in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'place' , 'municipality' ) ) , qtype ( findkey ( 'place' ) ) )
How many Cemetery in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'landuse' , 'cemetery' ) ) , qtype ( count ) )
Where closest Gas Station from Avenue Anne-Marie in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Avenue_Anne-Marie' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'fuel' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
amenity closest Night Club from Chez Didier & Brigitte in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Chez_Didier_&_Brigitte' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'nightclub' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( findkey ( 'amenity' ) ) )
CLC id closest Landfill from Traverse Favant in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Traverse_Favant' ) ) ) , search ( nwr ( keyval ( 'landuse' , 'landfill' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( findkey ( 'CLC:id' ) ) )
How many Golf Courses in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'leisure' , 'golf_course' ) ) , qtype ( count ) )
Where closest Rubbish Bin from Cinq Avenues in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Cinq_Avenues' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'waste_basket' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( latlong ) )
How many Vending Machines near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'vending_machine' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
layer Steps in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'highway' , 'steps' ) ) , qtype ( findkey ( 'layer' ) ) )
Is there Florist in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'florist' ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many Camp Site in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'tourism' , 'camp_site' ) ) , qtype ( count ) )
Where Do-It-Yourselfs near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'doityourself' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
How many Ferry Terminals near Place Engalière in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Place_Engalière' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'ferry_terminal' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
Is there Hackerspaces near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'leisure' , 'hackerspace' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there Landfill in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'landuse' , 'landfill' ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many Funeral Directors near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'funeral_directors' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
Where closest Monument from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'historic' , 'monument' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
closest Boatyard from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'waterway' , 'boatyard' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
name Localitys in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'place' , 'locality' ) ) , qtype ( findkey ( 'name' ) ) )
Is there Lock Gates near Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'waterway' , 'lock_gate' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( least ( topx ( 1 ) ) ) )
Where Swimming Pools in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'leisure' , 'swimming_pool' ) ) , qtype ( latlong ) )
Where Sports Centres in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'leisure' , 'sports_centre' ) ) , qtype ( latlong ) )
How many Arts Centers near Rue de la Boucle in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Rue_de_la_Boucle' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'arts_centre' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
How many closest Dentist from Escalier de la Tête Noire in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Escalier_de_la_Tête_Noire' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'dentist' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( count ) )
access Laundries in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'laundry' ) ) , qtype ( findkey ( 'access' ) ) )
operator cash in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'atm' ) ) , qtype ( findkey ( 'operator' ) ) )
How many Dormitories near Rue Gilbert Rossy in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Rue_Gilbert_Rossy' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'dormitory' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( count ) )
closest Sauna from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'sauna' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
Is there Motorway Junctions near Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'highway' , 'motorway_junction' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there close by Jewelry Shop from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'jewelry' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there Guest Houses in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'tourism' , 'guest_house' ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there University in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'university' ) ) , qtype ( least ( topx ( 1 ) ) ) )
Where closest Station from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'railway' , 'station' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
Where closest Tramway from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'railway' , 'tram' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
boat Canals near Traverse de la Salette in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Traverse_de_la_Salette' ) ) ) , search ( nwr ( keyval ( 'waterway' , 'canal' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( findkey ( 'boat' ) ) )
How many closest Mobile Phone Shop from Merlan Sainte-Marthe in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Merlan_Sainte-Marthe' ) ) ) , search ( nwr ( keyval ( 'shop' , 'mobile_phone' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( count ) )
source Abandoned Railway in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'railway' , 'abandoned' ) ) , qtype ( findkey ( 'source' ) ) )
Where closest Church from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'historic' , 'church' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
Convenience Store in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'convenience' ) ) , qtype ( latlong ) )
How many Cliffs near Rue Guy Môquet in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Rue_Guy_Môquet' ) ) ) , search ( nwr ( keyval ( 'natural' , 'cliff' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( count ) )
Retirement Home in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'retirement_home' ) ) , qtype ( latlong ) )
Where closest Community Centre from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'community_centre' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
closest Park from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'landuse' , 'park' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( latlong ) )
how many monuments Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'historic' , 'monument' ) ) , qtype ( count ) )
shop Charity Shops in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'charity' ) ) , qtype ( findkey ( 'shop' ) ) )
Is there close by Cabin from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'tourism' , 'cabin' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many Insurance in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'insurance' ) ) , qtype ( count ) )
How many closest Sauna from Saint-Loup Rose Bruny in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Saint-Loup_Rose_Bruny' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'sauna' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( count ) )
Is there College in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'college' ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there Residential Areas near Résidence Valvert in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Résidence_Valvert' ) ) ) , search ( nwr ( keyval ( 'landuse' , 'residential' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many Wetlands in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'natural' , 'wetlands' ) ) , qtype ( count ) )
How many closest Slipway from Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'leisure' , 'slipway' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( count ) )
source closest Office Building from Avenue des Platanes in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Avenue_des_Platanes' ) ) ) , search ( nwr ( keyval ( 'building' , 'office' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( findkey ( 'source' ) ) )
Beverages Shop in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'beverages' ) ) , qtype ( latlong ) )
Where Motels near Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'tourism' , 'motel' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( latlong ) )
Is there close by Pharmacy from Corniche du Président John Fitzgerald Kennedy in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Corniche_du_Président_John_Fitzgerald_Kennedy' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'pharmacy' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
Platforms near Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'highway' , 'platform' ) ) ) , maxdist ( WALKING_DIST ) ) , qtype ( latlong ) )
operator Supermarket in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'shop' , 'supermarket' ) ) , qtype ( findkey ( 'operator' ) ) )
shop Toy Shops near Parc Jean Mermoz in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Parc_Jean_Mermoz' ) ) ) , search ( nwr ( keyval ( 'shop' , 'toys' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( findkey ( 'shop' ) ) )
Is there close by Tramway from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'railway' , 'tram' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there Retirement Home in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'amenity' , 'retirement_home' ) ) , qtype ( least ( topx ( 1 ) ) ) )
Is there close by Fuel Station from Boulevard Sainte-Germaine in Marseille in walking distance	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Boulevard_Sainte-Germaine' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'fuel' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( least ( topx ( 1 ) ) ) )
How many closest Auditorium from Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'auditorium' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( count ) )
shop closest Charity Shop from Marseille	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'shop' , 'charity' ) ) ) , maxdist ( DIST_INTOWN ) , topx ( 1 ) ) , qtype ( findkey ( 'shop' ) ) )
name Chapels in Marseille	query ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'building' , 'chapel' ) ) , qtype ( findkey ( 'name' ) ) )
Where closest Beach from Marseille in walking distance	query ( around ( center ( nwr ( keyval ( 'name' , 'Marseille' ) ) ) , search ( nwr ( keyval ( 'natural' , 'beach' ) ) ) , maxdist ( WALKING_DIST ) , topx ( 1 ) ) , qtype ( latlong ) )
Is there Retirement Homes near Rue de la Guirlande in Marseille	query ( around ( center ( area ( keyval ( 'name' , 'Marseille' ) ) , nwr ( keyval ( 'name' , 'Rue_de_la_Guirlande' ) ) ) , search ( nwr ( keyval ( 'amenity' , 'retirement_home' ) ) ) , maxdist ( DIST_INTOWN ) ) , qtype ( least ( topx ( 1 ) ) ) )
